# Average energies per box
# Cycle, LJ_Inter, LJ_tail, LJ_Inter_Total, EL_Real, EL_Excl, EL_Self, EL_Four,                                               EL_Inter, LJ_Intra, EL_Intra, E_Bending, E_Torsion, E_Total
    508100   0.3972782908E+006  -0.9069769566E+004   0.3882085212E+006  -0.2457902381E+007   0.2519011754E+008  -0.2616623401E+008   0.9879226852E+005  -0.3335226580E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2947018059E+007
    508200   0.3972782519E+006  -0.9069769787E+004   0.3882084821E+006  -0.2457902314E+007   0.2519011742E+008  -0.2616623389E+008   0.9879226626E+005  -0.3335226514E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2947018032E+007
    508300   0.3972782482E+006  -0.9069769806E+004   0.3882084784E+006  -0.2457902307E+007   0.2519011741E+008  -0.2616623387E+008   0.9879226586E+005  -0.3335226507E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2947018028E+007
    508400   0.3972782375E+006  -0.9069769793E+004   0.3882084677E+006  -0.2457902287E+007   0.2519011738E+008  -0.2616623384E+008   0.9879226276E+005  -0.3335226490E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2947018022E+007
    508500   0.3969733476E+006  -0.9074638194E+004   0.3878987094E+006  -0.2457153868E+007   0.2518991461E+008  -0.2616602890E+008   0.9838532804E+005  -0.3334882830E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2946984120E+007
    508600   0.3937382349E+006  -0.9074811453E+004   0.3846634234E+006  -0.2448719497E+007   0.2519031061E+008  -0.2616643449E+008   0.9512581307E+005  -0.3329717562E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945054139E+007
    508700   0.3937382420E+006  -0.9074811943E+004   0.3846634300E+006  -0.2448719480E+007   0.2519031047E+008  -0.2616643435E+008   0.9512580841E+005  -0.3329717548E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945054118E+007
    508800   0.3937382394E+006  -0.9074811740E+004   0.3846634276E+006  -0.2448719463E+007   0.2519031016E+008  -0.2616643404E+008   0.9512581245E+005  -0.3329717523E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945054095E+007
    508900   0.3937382295E+006  -0.9074811707E+004   0.3846634178E+006  -0.2448719457E+007   0.2519031007E+008  -0.2616643394E+008   0.9512581203E+005  -0.3329717515E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945054098E+007
    509000   0.3937368383E+006  -0.9074810289E+004   0.3846620281E+006  -0.2448717760E+007   0.2519031021E+008  -0.2616643407E+008   0.9512572923E+005  -0.3329715893E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945053865E+007
    509100   0.3937368364E+006  -0.9074810308E+004   0.3846620261E+006  -0.2448717761E+007   0.2519031020E+008  -0.2616643407E+008   0.9512572858E+005  -0.3329715894E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945053868E+007
    509200   0.3937368353E+006  -0.9074810313E+004   0.3846620250E+006  -0.2448717759E+007   0.2519031020E+008  -0.2616643406E+008   0.9512572857E+005  -0.3329715893E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945053868E+007
    509300   0.3937368331E+006  -0.9074810327E+004   0.3846620228E+006  -0.2448717757E+007   0.2519031019E+008  -0.2616643405E+008   0.9512572835E+005  -0.3329715891E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945053868E+007
    509400   0.3937368088E+006  -0.9074810421E+004   0.3846619984E+006  -0.2448717729E+007   0.2519031002E+008  -0.2616643388E+008   0.9512573238E+005  -0.3329715856E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945053858E+007
    509500   0.3937367828E+006  -0.9074810814E+004   0.3846619719E+006  -0.2448717698E+007   0.2519030968E+008  -0.2616643353E+008   0.9512574069E+005  -0.3329715812E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945053840E+007
    509600   0.3937367592E+006  -0.9074810815E+004   0.3846619484E+006  -0.2448717662E+007   0.2519030959E+008  -0.2616643344E+008   0.9512574491E+005  -0.3329715770E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2945053822E+007
